MP ID,Formula,Energy Above Hull (eV),Band Gap (eV)
mp-1177176,Li5Cr(P2O7)2,0.07094833,2.7011
mp-766075,Li5Cr17(SiO16)2,0.074493122,0.708
mp-765750,Li5Cr2Fe3O10,0.039568495,1.0364
mp-755090,Li5Cr2Fe5O12,0.04558369,0.9676
mp-1177167,Li5Cr2P2(CO7)2,0.054431542,1.0114
mp-1222580,Li5Cr3(PO4)4,0.002405891,2.1682
mp-759913,Li5Cr3FeO8,0.067666478,2.3598
mp-759272,Li5Cr3NiO8,0.049870436,2.7783
mp-758754,Li5Cr6P5O24,0.092699594,0.5554
mp-23361,Li5CrCl8,0,1.7483
mp-1223507,Li5CrFe4(P2O7)5,0.005086536,2.4627
mp-754233,Li5CrO5,0.068355335,1.127
mp-770679,Li5CrP2(O4F)2,0.043834689,3.1341
mp-752529,Li5CrS4,0.098308244,0.9085
mp-769763,Li5Cu(HO2)2,0.039136281,2.4666
mp-755821,Li5Cu(PO4)2,0.028972834,1.4936
mp-758720,Li5CuF6,0.092528637,1.571
mp-755243,Li5CuSO2,0.045453222,2.1517
mp-765153,Li5Fe(CO3)4,0.053070547,1.9253
mp-859124,Li5Fe(P2O7)2,0.079750514,2.037
mp-753710,Li5Fe(SiO4)2,0.014251513,2.4664
mp-766727,Li5Fe11O16,0.02260375,0.5926
mp-760269,Li5Fe2(BO4)2,0.059448184,2.0834
mp-1177302,Li5Fe2(PO4)3,0.051412441,3.9183
mp-1177151,Li5Fe2P2(CO7)2,0.029809837,1.6247
mp-1177139,Li5Fe2P5O18,0.03566718,2.1125
mp-766507,Li5Fe3(BO3)4,0.031328638,1.6587
mp-752962,Li5Fe3(CoO5)2,0.084960381,1.6508
mp-1177125,Li5Fe3(OF5)2,0.082998857,1.7943
mp-1638622,Li5Fe3(SbO5)2,0.043302843,0.9907
mp-756675,Li5Fe3(SnO5)2,0.019263504,1.4391
mp-758132,Li5Fe3Co2(PO4)6,0.070839026,1.9142
mp-776209,Li5Fe3Cu2(PO4)6,0.084893898,2.2183
mp-849291,Li5Fe3F14,0.049820072,3.3431
mp-776686,Li5Fe3Ni2(PO4)6,0.064373186,2.3929
mp-775305,Li5Fe3Sb2(PO4)6,0.094168122,1.5159
mp-849492,Li5Fe4(P2O7)4,0.048667168,1.4982
mp-1177108,Li5Fe4(Si3O10)2,0.048365588,1.4692
mp-759015,Li5Fe4P4O16F,0.078590861,3.4636
mp-850359,Li5Fe5(CoO6)2,0.054340306,1.1622
mp-771236,Li5Fe5(NiO6)2,0.027467737,1.6765
mp-771125,Li5Fe5(PO4)6,0.064475095,1.6421
mp-767328,Li5Fe5Si7O24,0.081364086,2.373
mp-766637,Li5Fe6(BO3)6,0.025283452,1.1128
mp-1177129,Li5Fe6P5O24,0.078984056,1.4104
mp-756856,Li5Fe7O12,0.0249267,0.8776
mp-780457,Li5Fe7O3F13,0.052791516,2.4014
mp-761198,Li5Fe8(BO3)8,0.044528208,1.1154
mp-776687,Li5FeF8,0.042777999,3.8558
mp-758932,Li5FeHO4,0.060639433,2.069
mp-761250,Li5FeO3F,0.046587691,1.9363
mp-755038,Li5FeO3F2,0.087580487,2.4365
mp-19511,Li5FeO4,0,3.0546
mp-1177116,Li5FeO4F,0.048850045,0.7312
mp-777279,Li5FeOF5,0.097799362,3.9724
mp-757035,Li5FeP3O11,0.04954918,3.8396
mp-756173,Li5FeS4,0.063597274,0.5527
mp-1222561,Li5Ga(GeO4)2,0.017781789,3.0043
mp-4657,Li5GaO4,0,3.763
mp-674531,Li5GeP3,0.010016587,0.5208
mp-778877,Li5InO4,0.013673919,2.4721
mp-1211142,Li5IO6,0,2.5907
mp-775628,Li5La3(SbO6)2,0.056708978,3.1339
mp-761986,Li5La3Nb2O12,0.05329992,3.5291
mp-781824,Li5La4TiNb7O28,0.050505478,0.7749
mp-1202424,Li5La5(SiN3)4,0,2.5229
mp-780259,Li5LaO4,0.049548952,3.3999
mp-1177113,Li5Mg11(WO4)12,0.07027172,1.8046
mp-765023,Li5Mn(CO3)4,0.050239462,1.0552
mp-1174000,Li5Mn(CoO4)2,0.037388566,0.8935
mp-861554,Li5Mn(SiO4)2,0.066336146,0.5486
mp-849398,Li5Mn2(PO4)3,0.039176768,4.1097
mp-1222667,Li5Mn2Co(NiO5)2,0.037646789,1.0403
mp-861490,Li5Mn2Co3O10,0.064556009,0.7991
mp-1174385,Li5Mn2CoO8,0.038945622,1.3569
mp-1222520,Li5Mn2CrO8,0.067081795,0.6608
mp-775411,Li5Mn2Fe17O32,0.065405426,0.9063
mp-757441,Li5Mn2Fe3(PO4)6,0.05911392,1.9183
mp-1303877,Li5Mn2Fe3O10,0.042436618,1.0027
mp-770934,Li5Mn2Fe5O12,0.055327639,0.579
mp-1222526,Li5Mn2NiO8,0.030095959,0.5983
mp-768859,Li5Mn2P2(CO7)2,0.048005103,2.2417
mp-774681,Li5Mn2V5O12,0.070413226,0.8405
mp-753328,Li5Mn3(CoO5)2,0.078472563,0.5843
mp-757564,Li5Mn3(FeO5)2,0.027606277,1.0806
mp-1667016,Li5Mn3(SbO5)2,0.067283448,0.9026
mp-757824,Li5Mn3Co2(PO4)6,0.070692338,0.8707
mp-752479,Li5Mn3Cr2O10,0.071730541,0.5053
mp-1177150,Li5Mn3Cu(PO4)4,0.056636544,1.4238
mp-759632,Li5Mn3F14,0.05592625,1.3601
mp-759593,Li5Mn3O5F3,0.095156218,0.6691
mp-1284734,Li5Mn3O8,0.024967119,1.1887
mp-759154,Li5Mn4P4O16F,0.078044553,3.5293
mp-753750,Li5Mn5(FeO6)2,0.040818361,0.6701
mp-773009,Li5Mn5(PO4)6,0.06132112,0.5604
mp-1222696,Li5Mn5(SeO3)8,0,0.8682
mp-780308,Li5Mn6(BO3)6,0.028903765,2.7241
mp-1638896,Li5Mn6O12,0.027114573,1.2066
mp-530177,Li5Mn7O16,0,0.7793
mp-761082,Li5MnCr3O8,0.066097121,1.9727
mp-1177082,Li5MnF8,0.040555389,1.9837
mp-759969,Li5MnO3F,0.080572846,0.631
mp-753558,Li5MnO3F2,0.054289194,0.9852
mp-774621,Li5MnO4,0.041395214,0.9751
mp-760276,Li5MnOF5,0.070262138,0.5905
mp-758807,Li5MnP2(O4F)2,0.041251328,1.6278
mp-757746,Li5MnP3O11,0.053988764,4.1628
mp-764142,Li5MnV3O8,0.064340185,1.7064
mp-769316,Li5Nb3OF18,0.085307202,4.2399
mp-770649,Li5NbO5,0.008409856,2.9243
mp-29151,Li5NCl2,9.38E-06,1.9819
mp-777338,Li5Ni2(PO4)3,0.048900686,3.8191
mp-765310,Li5Ni2O2F5,0.025148793,2.1843
mp-1312304,Li5Ni3(SnO5)2,0.010530372,0.6195
mp-886210,Li5Ni6(P2O7)4,0.037844028,0.9115
mp-1177168,Li5NiHO4,0.084635941,2.5773
mp-758448,Li5NiO3F,0.095425679,0.9598
mp-771876,Li5NiO4,0.010654286,1.5268
mp-753377,Li5NiOF5,0.031453041,1.8952
mp-859097,Li5NiP3O11,0.05046507,3.5265
mp-1040450,Li5P(S2Cl)2,0.016265412,2.7793
mp-530933,Li5P2N5,0.009697081,3.5008
mp-3838,Li5ReN4,0,2.8473
mp-5061,Li5ReO6,0,2.1583
mp-761952,Li5Sb(P2O7)2,0.050023292,4.0344
mp-26585,Li5Sb2P5O18,0.026385134,3.5081
mp-29364,Li5SbO5,0,2.914
mp-767409,Li5SbS,0.053286801,0.5867
mp-559814,Li5SbS3I2,0,2.5079
mp-756427,Li5SbS4,0.051247167,1.3595
mp-775172,Li5Sc2Fe3(SiO3)10,0.009303844,2.7961
mp-859129,Li5Si2BiO8,0.059173276,2.54
mp-753204,Li5Si2NiO8,0.044803318,0.9101
mp-686208,Li5SiN3,0,2.1598
mp-685991,Li5SiP3,0,1.1936
mp-774794,Li5Sm3(SbO6)2,0.025063011,3.3766
mp-755013,Li5TaO5,0,3.4293
mp-760462,Li5Ti(SiO4)2,0.06464301,0.5455
mp-1177123,Li5Ti2Fe3O10,0.020322359,1.7744
mp-756825,Li5Ti2Fe5O12,0.028728224,1.524
mp-1311067,Li5Ti2Mn3O10,0.029664121,1.2347
mp-755014,Li5Ti2Ni3O10,0.014683743,0.5196
mp-769637,Li5Ti6FeO16,0,2.6955
mp-683616,Li5Ti7In(PO4)12,0.008645864,2.4695
mp-677039,Li5TiAs3,0.005623738,0.5891
mp-686129,Li5TiN3,0,1.5392
mp-675800,Li5TiP3,0.02807781,0.5898
mp-27483,Li5TlO4,0,1.66
mp-765146,Li5V(CO3)4,0.052159517,2.7054
mp-758419,Li5V(P2O7)2,0.062930839,2.6612
mp-758424,Li5V(PO4)3,0.092737863,1.5841
mp-754679,Li5V2Fe3O10,0.049037584,1.0232
mp-770493,Li5V2Fe5O12,0.046089252,0.8564
mp-1282931,Li5V2Ni3O10,0.070756434,1.3277
mp-756881,Li5V2Ni5O12,0.067061497,0.9627
mp-760197,Li5V2OF11,0.049608007,1.479
mp-26595,Li5V2P5O18,0.020359485,1.9323
mp-755845,Li5V3(NiO5)2,0.095414198,1.3068
mp-756826,Li5V3Cr2O10,0.036373912,1.7064
mp-1177238,Li5V3P8O29,0.032015349,0.9305
mp-771281,Li5V4(PO4)6,0.007917201,0.9077
mp-759940,Li5V4O12F,0.057982784,2.2269
mp-771611,Li5V4O8,0.053815585,0.6741
mp-772522,Li5V5(FeO6)2,0.049509654,1.355
mp-756056,Li5V5(NiO6)2,0.062294456,0.9321
mp-758739,Li5V5O12,0.062142264,0.6696
mp-761283,Li5V5O9F,0.05743195,0.6746
mp-779337,Li5V6O5F19,0.047477558,1.1397
mp-760333,Li5VCr3O8,0.084506557,1.2528
mp-765894,Li5VF8,0.04706989,2.483
mp-752747,Li5VO3F2,0.078392127,1.5921
mp-759609,Li5VO4F,0.045516524,1.5457
mp-554656,Li5VP2(O4F)2,0.006114228,2.4559
mp-757557,Li5VP3O11,0.053869149,3.0129
mp-1192707,Li5W2O7,0.047748651,2.1295
mp-772397,Li5WNO4,0.034653616,3.2687
mp-777878,Li6AlFeO6,0.099288017,2.452
mp-1222482,Li6AsS5I,0,1.5398
mp-769411,Li6B3SbO9,0.059288548,3.6036
mp-1020024,Li6B4O9,0.007038242,4.8958
mp-770280,Li6Bi(BO3)3,0.008981871,3.8616
mp-568365,Li6Br3N,0.007159846,2.2583
mp-15202,Li6Ca12Mo4N16O3,0.059168389,2.3083
mp-15203,Li6Ca12W4N16O3,0.03334197,2.6114
mp-766468,Li6Ca3MnC6(O9F)2,0.0481792,4.4177
mp-556301,Li6CaCeO6,0.023524196,2.464
mp-758702,Li6Co(SiO4)2,0.06991644,2.685
mp-761081,Li6Co11(OF12)2,0.074896819,2.3211
mp-764088,Li6Co2OF11,0.071660406,0.9789
mp-769575,Li6Co5(P2O7)4,0.015354511,2.627
mp-756691,Li6CoNiP2(CO7)2,0.038172156,2.3595
mp-18925,Li6CoO4,0,2.4
mp-772644,Li6Cr(BO3)3,0.084362013,2.3399
mp-770871,Li6Cr2O7,0.061282807,1.3235
mp-770502,Li6Cr3Co(PO4)6,0.060510454,1.3459
mp-770489,Li6Cr3Fe(PO4)6,0.043275714,2.3776
mp-757295,Li6Cr3Ni(PO4)6,0.049437805,2.3592
mp-758279,Li6Cr3P6WO24,0.058871627,1.5734
mp-758334,Li6Cr3Sb(PO4)6,0.063806489,1.5437
mp-758905,Li6Cr5(P2O7)4,0.055042186,2.284
mp-26163,Li6Cr9(PO4)8,0.014931765,2.7226
mp-757130,Li6CrCoP2(CO7)2,0.063623006,1.29
mp-766014,Li6CrFe3(PO4)6,0.048139764,2.3823
mp-756846,Li6CrFeP2(CO7)2,0.057136361,2.0677
mp-1029498,Li6CrN4,0,1.4398
mp-771364,Li6CrSn3(PO4)6,0.084621666,1.9426
mp-1191302,Li6Cu(B2O5)2,0.016959008,1.0877
mp-1211468,Li6Er(BO3)3,0,4.7625
mp-772525,Li6Fe(BO3)3,0.075177031,2.0524
mp-755545,Li6Fe(O2F)2,0.085287168,1.0125
mp-780876,Li6Fe(OF)3,0.093429621,2.7067
mp-753932,Li6Fe(SiO4)2,0.061810493,3.7361
mp-776572,Li6Fe2O5F2,0.094485742,1.6397
mp-771083,Li6Fe2P(CO4)4,0.084409793,0.8184
mp-757363,Li6Fe3Co(PO4)6,0.06138586,1.7218
mp-769476,Li6Fe3Cu(PO4)6,0.058372319,1.9126
mp-757289,Li6Fe3Sb(PO4)6,0.073889446,1.3198
mp-778734,Li6Fe3Sn(PO4)6,0.056255614,1.6764
mp-763920,Li6Fe5CoO12,0.04592104,1.5569
mp-752576,Li6Fe5WO12,0.06655307,1.6384
mp-25809,Li6Fe9(PO4)8,0.051029919,2.9293
mp-28828,Li6FeCl8,0.038662376,0.6533
mp-768625,Li6FeCo3(PO4)6,0.099213642,0.5425
mp-753528,Li6FeNiP2(CO7)2,0.041337989,2.6654
mp-756155,Li6FeO4,0.025519845,2.2934
mp-778608,Li6FeO4F,0.093861836,2.4372
mp-1176997,Li6FeSn3(PO4)6,0.071198336,2.4207
mp-16699,Li6Gd(BO3)3,0.002960498,2.7416
mp-27968,Li6Ge2O7,0.003222823,3.741
mp-772185,Li6Hf2O7,0,4.4282
mp-12160,Li6Ho(BO3)3,0,4.5376
mp-675488,Li6I3N,0.013281676,2.3574
mp-29008,Li6MgBr8,0.019889663,4.6843
mp-772526,Li6Mn(BO3)3,0.064125147,0.9734
mp-760214,Li6Mn(FeO3)2,0.049839292,2.4557
mp-753452,Li6Mn(OF)3,0.088005548,1.9407
mp-759326,Li6Mn11(OF12)2,0.083347521,2.1418
mp-831077,Li6Mn2B4SO16,0.079214839,1.6434
mp-771387,Li6Mn2C4SO16,0.051055045,3.7759
mp-766030,Li6Mn2O5F2,0.076057479,0.8142
mp-780723,Li6Mn3(PO4)4,0.081087025,3.3653
mp-1177025,Li6Mn3Co(PO4)6,0.058373923,0.6188
mp-1174771,Li6Mn3CoO10,0.030033053,0.9559
mp-1176969,Li6Mn3Fe(PO4)6,0.055137687,0.8846
mp-849778,Li6Mn3Nb(PO4)6,0.064716049,0.7646
mp-776277,Li6Mn3P8O29,0.012425867,0.6262
mp-1177012,Li6Mn3Sb(PO4)6,0.095226444,2.0149
mp-1177037,Li6Mn3V(PO4)6,0.015234942,0.528
mp-504387,Li6Mn5(P2O7)4,0.040950828,3.6838
mp-861128,Li6Mn5CoO12,0.049470579,0.7201
mp-778872,Li6Mn5Fe(BO3)6,0.002330173,2.3787
mp-753134,Li6Mn5O10,0.050954921,0.5029
mp-1648716,Li6Mn5SbO12,0.040128295,0.7205
mp-25923,Li6Mn9(PO4)8,0.048442334,2.6601
mp-757178,Li6MnCoP2(CO7)2,0.047501591,1.6453
mp-767775,Li6MnCr3(PO4)6,0.058126859,1.036
mp-753761,Li6MnCrP2(CO7)2,0.062345757,1.8815
mp-759844,Li6MnF8,0.069011251,4.3206
mp-771062,Li6MnFe3(PO4)6,0.05089801,1.1778
mp-779627,Li6MnFe5(BO3)6,0.005625298,2.8379
mp-757146,Li6MnFeP2(CO7)2,0.045665016,3.6201
mp-757236,Li6MnNiP2(CO7)2,0.046492285,2.3725
mp-770533,Li6MnO4,0.005514357,2.6186
mp-767576,Li6MnO4F,0.084031459,0.9823
mp-756490,Li6MnS4,0.003370132,1.5491
mp-771360,Li6MnSn3(PO4)6,0.068070774,2.3216
mp-1176980,Li6MnV3(PO4)6,0.015913813,0.6466
mp-753882,Li6MnVP2(CO7)2,0.095382668,2.6874
mp-690581,Li6Mo2O7,0.034102099,0.8756
mp-8804,Li6MoN4,0,2.6113
mp-758592,Li6NbCo3(PO4)6,0.085294529,1.7511
mp-752667,Li6NbFe5O12,0.064735018,1.3787
mp-34038,Li6NCl3,0.033680216,1.3869
mp-1198049,Li6Nd(BO3)3,0,4.5791
mp-759635,Li6Ni11(OF12)2,0.05670298,2.9162
mp-776423,Li6Ni2C4SO16,0.041723418,3.2603
mp-757643,Li6Ni3P6WO24,0.081833265,1.7706
mp-705432,Li6Ni5(P2O7)4,0.038332059,3.4812
mp-765947,Li6Ni9(PO4)8,0.058342322,2.5554
mp-1211124,Li6NiCl8,0,1.3726
mp-756411,Li6NiO4,0.020854934,2.7349
mp-753283,Li6NiOF6,0.026964505,1.8946
mp-1176966,Li6P8W3O29,0.02931712,2.88
mp-1103940,Li6PBrO5,0,5.1094
mp-1104386,Li6PClO5,0.006682518,5.2407
mp-985591,Li6PS5Br,0.050508102,2.1276
mp-985592,Li6PS5Cl,0.082913957,2.1375
mp-950995,Li6PS5I,0.002124926,2.2742
mp-767539,Li6SbS2,0.099340426,0.8037
mp-766133,Li6ScFe5(SiO3)12,0.009985523,2.414
mp-27767,Li6Si2O7,0.015091695,4.5598
mp-1211541,Li6Sm(BO3)3,0,4.6432
mp-769001,Li6Sn2B4SO16,0.068458257,3.47
mp-776484,Li6Sn3P8O29,0.024979604,2.779
mp-765227,Li6Sn5(P2O7)4,0.066722918,2.6673
mp-772980,Li6Te2O9,0.094076318,1.0665
mp-7941,Li6TeO6,0,2.5821
mp-772055,Li6Ti2O7,0.011396074,2.5691
mp-770212,Li6Ti2S6O,0.050707107,1.9745
mp-778149,Li6Ti3P8O29,0.02658477,2.1196
mp-731452,Li6Ti8Ni(PO5)8,0.002900712,2.6041
mp-758142,Li6TiFe3(PO4)6,0.056094133,1.3799
mp-861187,Li6TiFe5O12,0.052473374,1.3897
mp-1211340,Li6Tm(BO3)3,0,4.8029
mp-8609,Li6UO6,0,2.1685
mp-765250,Li6V(SiO4)2,0.078964265,1.5238
mp-772590,Li6V2B4SO16,0.087439086,1.92
mp-776436,Li6V2C4SO16,0.071695825,2.8395
mp-764951,Li6V2O5F2,0.094485152,1.5433
mp-765834,Li6V2OF11,0.016534375,2.0546
mp-757469,Li6V3Cr(PO4)6,0.044389519,1.9505
mp-1176939,Li6V3Fe(PO4)6,0,1.6169
mp-769109,Li6V3Ni(PO4)6,0.043142328,0.9196
mp-758674,Li6V3P6WO24,0.059272935,1.5167
mp-504367,Li6V3P8O29,0.018422496,1.4957
mp-775699,Li6V3Sb3O16,0.066706775,1.1404
mp-771515,Li6V3W3O16,0.064762387,1.1157
mp-764967,Li6V5(P2O7)4,0.054027714,2.633
mp-764771,Li6V5O12,0.048258664,0.6765
mp-765677,Li6V5SbO12,0.084730048,0.8317
mp-758250,Li6V9(PO4)8,0.069363204,1.7053
mp-29250,Li6VCl8,0,1.5371
mp-757109,Li6VCoP2(CO7)2,0.055997155,0.6559
mp-1176888,Li6VCr3(PO4)6,0.043690442,2.2569
mp-756728,Li6VCrP2(CO7)2,0.080079199,1.9883
mp-765804,Li6VF8,0.056394783,3.5201
mp-757753,Li6VFe3(PO4)6,0.0569218,1.7495
mp-863880,Li6VFe5O12,0.07390245,1.1222
mp-756847,Li6VFeP2(CO7)2,0.055418863,2.6203
mp-757210,Li6VO4F,0.099446971,2.0004
mp-765511,Li6VO5F,0.070202881,1.9528
mp-757309,Li6VSb3(PO4)6,0.087208827,1.6105
mp-775752,Li6VSn3(PO4)6,0.084156852,1.502
mp-766827,Li6W2O9,0.033436174,2.6091
mp-3503,Li6WN4,0,3.0574
mp-754634,Li6WO6,0.009736628,3.2636
mp-14704,Li6Y(BO3)3,0,4.7398
mp-1147605,Li6Zn3(PS4)4,0.006571168,2.7064
mp-14495,Li6ZnO4,0,3.5116
mp-5418,Li6Zr2O7,0,3.837
mp-559708,Li6ZrBeF12,0.012815054,6.1894
mp-755498,Li7(CoO3)2,0.069122594,0.6775
mp-768163,Li7(SbS)2,0.069591523,0.7913
mp-768747,Li7Bi(BO4)2,0.098178784,2.143
mp-759424,Li7Bi2P7O24,0.054841956,4.2136
mp-38487,Li7BiO6,0,1.8635
mp-28592,Li7Br3O2,0.025523701,4.2454
mp-849470,Li7Co(O2F)2,0.089320936,1.2277
mp-759770,Li7Co(OF)3,0.097133141,2.0037
mp-1640700,Li7Co5O12,0.018036596,0.5946
mp-765549,Li7CoOF7,0.0648875,2.267
mp-772556,Li7Cr2P7O24,0.070167329,2.7109
mp-752502,Li7Cr3(SiO6)2,0.070128012,3.127
mp-771209,Li7Cr3(WO8)2,0.05740928,1.1508
mp-780115,Li7Cr3Co(PO4)6,0.074386135,2.4409
mp-780107,Li7Cr3Fe(PO4)6,0.058460941,1.5433
mp-27077,Li7Cr4P9O32,0.05031869,2.9121
mp-772520,Li7Cr7(P4O17)2,0.097096488,2.2607
mp-759336,Li7Cr7P6(O8F)3,0.026310362,1.5399
mp-760796,Li7CrFe3(PO4)6,0.058316823,2.4489
mp-771074,Li7CrO6,0.055994544,0.6721
mp-860886,Li7Cu(SiO4)2,0.094008337,0.8934
mp-780217,Li7CuO4,0.09312856,1.9921
mp-850795,Li7Fe(O2F)2,0.095237574,2.6388
mp-757222,Li7Fe2P7O24,0.068193451,2.5575
mp-753111,Li7Fe3(SiO6)2,0.078674849,1.365
mp-775193,Li7Fe3Ni(PO4)6,0.051424764,2.0628
mp-1177031,Li7Fe4(P2O7)4,0.016978466,1.5649
mp-1177121,Li7Fe4(PO4)6,0.027227706,1.6567
mp-27081,Li7Fe4P9O32,0.042335581,2.1625
mp-1176885,Li7Fe6(SiO4)6,0.037889534,1.9923
mp-760108,Li7Fe7P6(O8F)3,0.038653705,3.3326
mp-756994,Li7Fe7SiO16,0.065677717,1.6477
mp-849710,Li7Fe8(BO3)8,0.018894427,1.107
mp-758540,Li7FeP4O14F,0.064238689,3.9178
mp-1200910,Li7H5N4,0.00594318,2.6296
mp-1222932,Li7Ho3(MoO4)8,0.030796916,3.3789
mp-675941,Li7IN2,0,1.7593
mp-1200057,Li7La3(SnO6)2,0.009687648,3.8804
mp-1198622,Li7La3Hf2O12,0.009968352,4.3384
mp-942733,Li7La3Zr2O12,0.00684601,4.4508
mp-1222860,Li7Mn(BO3)3,0.003671591,3.5681
mp-753376,Li7Mn(O2F)2,0.065275117,2.1931
mp-760307,Li7Mn(OF)3,0.090731189,3.0122
mp-690435,Li7Mn11O24,0.040968273,0.83
mp-1174467,Li7Mn2(CoO4)3,0.032600424,1.6734
mp-1176968,Li7Mn2Fe6(PO4)8,0.010048688,1.4371
mp-757328,Li7Mn2P7O24,0.056710378,1.2326
mp-767011,Li7Mn3(SiO6)2,0.095635866,1.2906
mp-1667041,Li7Mn4CoO12,0.017880455,0.7709
mp-757726,Li7Mn4P9O32,0.046288734,0.9658
mp-1175314,Li7Mn5O12,0.013231291,0.9682
mp-757472,Li7Mn7(P4O17)2,0.079720479,1.0262
mp-758877,Li7Mn7P6(O8F)3,0.032555605,1.207
mp-777404,Li7Mn8(BO3)8,0.027935882,2.9624
mp-5515,Li7MnN4,0,0.6562
mp-753538,Li7MnO5F,0.096231626,1.2879
mp-758227,Li7MnP4O14F,0.068430071,2.4507
mp-27067,Li7Mo4P9O32,0.043330024,3.7758
mp-14827,Li7NbN4,0,3.3305
mp-37399,Li7NbO6,0.035748407,3.352
mp-768990,Li7NbS6,0.066775066,2.3266
mp-1198740,Li7Nd3Zr2O12,0.013406112,4.2749
mp-1662701,Li7Ni(O2F)2,0.082384261,0.7928
mp-765342,Li7NiOF7,0.062398183,3.1729
mp-34375,Li7OsO6,0.01360944,0.689
mp-641703,Li7P3S11,0.019883184,2.4142
mp-14712,Li7PN4,0,3.4744
mp-1211324,Li7PS6,0.032529923,2.0802
mp-1211446,Li7PSe6,0,0.9336
mp-37839,Li7RuO6,0.009826723,0.6366
mp-762329,Li7Sb2P7O24,0.074210806,3.806
mp-1029522,Li7SbN4,0,2.2473
mp-37436,Li7SbO6,0.008746312,3.4465
mp-1640236,Li7Si2(NiO4)3,0.06048526,0.5915
mp-1239225,Li7SiPO8,0.065901023,4.1742
mp-14753,Li7TaN4,0,3.3395
mp-28891,Li7TaO6,0.032540204,4.3734
mp-767146,Li7Ti12NbO30,0.02995038,2.5023
mp-767392,Li7Ti7Nb5O30,0.052200074,2.1219
mp-760106,Li7TiFe3(PO4)6,0.068120639,1.0648
mp-760137,Li7V(O2F)2,0.085959233,2.0031
mp-850007,Li7V16(PO4)24,0.01762662,0.8332
mp-758404,Li7V2P7O24,0.061976058,2.5942
mp-1176994,Li7V3(SiO6)2,0.075695524,1.6544
mp-1176864,Li7V3P8O29,0.012965906,0.7826
mp-1176889,Li7V4(CO3)10,0.097677223,1.2185
mp-758444,Li7V4O11F,0.054920978,1.3349
mp-27087,Li7V4P9O32,0.035870246,1.9918
mp-766239,Li7V5O12,0.021132247,0.7701
mp-759300,Li7V7P6(O8F)3,0.021911996,0.669
mp-729675,Li7V8(PO4)12,8.33E-05,0.8896
mp-673833,Li7VAs4,0,0.6063
mp-769539,Li7VGeO8,0.029984218,3.2791
mp-4604,Li7VN4,0,3.011
mp-761099,Li7VO5F,0.043835269,1.7161
mp-771579,Li7W5O16,0.036020587,1.3274
mp-767467,Li7Y7Zr9S32,0.000779233,1.0523
mp-754856,Li7Y7ZrS16,0.006665655,1.679
mp-695434,Li7Zr3Nb(TeO6)4,0.016732509,1.9009
mp-1638660,Li8(CoO2)5,0.04929509,0.6688
mp-1643420,Li8(FeO2)5,0.096858672,0.516
mp-768921,Li8B2O7,0.066743976,5.2822
mp-559185,Li8Bi2(MoO4)7,0.001611387,2.9688
mp-560555,Li8Bi2PdO10,0,0.7427
mp-8611,Li8CeO6,0.002073745,2.5162
mp-759827,Li8Co(O2F)2,0.082979743,2.2193
mp-1176847,Li8CoO5F,0.029465703,1.7086
mp-27920,Li8CoO6,0.008495306,1.0758
mp-1176846,Li8Cr3SbO12,0.086367061,0.8148
mp-767678,Li8Cr3TeO12,0.094684181,0.8811
mp-780493,Li8CrO6,0.003891899,1.7652
mp-753974,Li8CrS6,0.03573104,0.7728
mp-752873,Li8Fe(O2F)2,0.070029791,2.9018
mp-779474,Li8Fe2O7,0.070217492,2.512
mp-752780,Li8FeCo3O8,0.099694491,1.6029
mp-776549,Li8FeO5F,0.028506134,2.6396
mp-28548,Li8GeO6,0.000637561,3.4877
mp-752922,Li8HfO6,0.002766318,4.9506
mp-777406,Li8MgCo13O28,0.065179407,1.0704
mp-763440,Li8Mn(O2F)2,0.071132153,2.6852
mp-771196,Li8Mn12Ni4O31,0.019442924,0.8603
mp-772976,Li8Mn15NiO32,0.004516686,0.5663
mp-768581,Li8Mn3Cr(PO4)6,0.030593058,3.3873
mp-775252,Li8Mn3Fe5(BO3)8,0.003343628,2.6574
mp-768534,Li8Mn3V(PO4)6,0.037130343,4.106
mp-778302,Li8Mn5Fe3(BO3)8,0.004870334,3.0729
mp-775268,Li8Mn7Fe(BO3)8,0.007009459,2.96
mp-1176839,Li8MnFe7(BO3)8,0.001068644,3.299
mp-861717,Li8MnFe7(PO4)8,0.001716703,3.8807
mp-753625,Li8MnO5F,0.026982924,1.7231
mp-755817,Li8MnO6,0.03001458,1.5049
mp-28030,Li8Nb2O9,0,3.2086
mp-769036,Li8Nb2S9,0.044107064,0.7983
mp-1176816,Li8Ni(O2F)2,0.077255319,3.2285
mp-764727,Li8NiO5F,0.032073054,1.8044
mp-22538,Li8PbO6,0.001053598,2.3403
mp-8610,Li8PtO6,0,2.1611
mp-768139,Li8Sb2S,0.081564672,1.4242
mp-775186,Li8Sc5Fe3(SiO3)16,0.007771449,2.9243
mp-775203,Li8ScFe7(SiO3)16,0.009861041,2.4191
mp-973793,Li8SeN2,0,1.7523
mp-28549,Li8SiO6,0,4.4497
mp-4527,Li8SnO6,0,3.8134
mp-772619,Li8Te2O9,0.047746815,1.9261
mp-1190809,Li8TeN2,0,2.2352
mp-760690,Li8TeO6,0.09384664,2.3786
mp-772920,Li8Ti2O7,0.087829928,0.7655
mp-772622,Li8Ti6Mn7O30,0.094930166,0.9131
