formula,SIC,,,,,,
Li3La5Ti8O24,0.04488838,,,,,,
Li3La7(FeO8)2,0.2502219,,,,,,
Li3La8Ti9Cr3O36,0.7526299,,,,,,
Li3LaAs2,0.332244,,,,,,
Li3LaBi2,0.64575845,,,,,,
Li3LaNiO4,0.024478865,,,,,,
Li3LaO3,0.0162047,,,,,,
Li3LaP2,0.31544298,,,,,,
Li3LaSb2,0.3321392,,,,,,
Li3Lu,0.6332918,,,,,,
Li3Lu(NO3)6,0.3442398,,,,,,
Li3Lu3(TeO6)2,0.01971237,,,,,,
Li3Mg,0.672012657,,,,,,
Li3Mg(NiO2)4,0.12239444,,,,,,
Li3Mg2Fe19O32,0.05557371,,,,,,
Li3Mg3Ti6O16,0.02210829,,,,,,
Li3Mg5,0.70082086,,,,,,
Li3Mg5Bi3Pb,0.76475906,,,,,,
Li3MgNi3O8,0.125791595,,,,,,
Li3MgNiO4,0.04575834,,,,,,
Li3MgPCO7,0.380215395,,,,,,
Li3MgTi8O16,0.13292673,,,,,,
Li3MgV8O16,0.04908895,,,,,,
Li3MgZn5(BH4)15,0.33145124,,,,,,
Li3Mn(BO2)5,0.71689767,,,,,,
Li3Mn(BO3)2,0.884785767,,,,,,
Li3Mn(CO3)3,0.62272346,,,,,,
Li3Mn(CO3)4,0.38771513,,,,,,
Li3Mn(CoO2)4,0.14301212,,,,,,
Li3Mn(CoO3)2,0.081267223,,,,,,
Li3Mn(CuO3)2,0.1576244,,,,,,
Li3Mn(FeO2)4,0.17528392,,,,,,
Li3Mn(FeO3)2,0.17544064,,,,,,
Li3Mn(NiO2)4,0.13423577,,,,,,
Li3Mn(NiO3)2,0.07206769,,,,,,
Li3Mn(OF)2,0.672772153,,,,,,
Li3Mn(PO4)2,0.061917767,,,,,,
Li3Mn(SbO3)4,0.03931141,,,,,,
Li3Mn(Si2O5)3,0.07550896,,,,,,
Li3Mn10O20,0.01656079,,,,,,
Li3Mn2(CO3)4,0.39286335,,,,,,
Li3Mn2(CO5)2,0.45997414,,,,,,
Li3Mn2(CoO4)2,0.07003727,,,,,,
Li3Mn2(FeO4)2,0.10084844,,,,,,
Li3Mn2(NiO4)2,0.05729883,,,,,,
Li3Mn2(P2O7)2,0.013720787,,,,,,
Li3Mn2(PO3)7,0.0261248,,,,,,
Li3Mn2(PO4)3,0.019500192,,,,,,
Li3Mn2(SeO3)4,0.01591843,,,,,,
Li3Mn2(SiO4)2,0.021355907,,,,,,
Li3Mn28O56,0.1204889,,,,,,
Li3Mn2C3O9F,0.41169772,,,,,,
Li3Mn2CoO6,0.041710532,,,,,,
Li3Mn2Cr2O8,0.05160949,,,,,,
Li3Mn2CrO6,0.06270889,,,,,,
Li3Mn2CuO6,0.03915443,,,,,,
Li3Mn2F7,0.029971735,,,,,,
Li3Mn2F9,0.0354062,,,,,,
Li3Mn2Fe(BO3)3,0.505504966,,,,,,
Li3Mn2Fe(BO3)4,0.47149783,,,,,,
Li3Mn2FeO6,0.10010672,,,,,,
Li3Mn2Ni5O12,0.05469675,,,,,,
Li3Mn2NiO6,0.03830922,,,,,,
Li3Mn2O4,0.33528625,,,,,,
Li3Mn2O5,0.03532673,,,,,,
Li3Mn2OF5,0.63703364,,,,,,
Li3Mn2P2(CO7)2,0.157657269,,,,,,
Li3Mn2P2(O4F)2,0.0166921,,,,,,
Li3Mn2P2O8F3,0.0134934,,,,,,
Li3Mn2P4HO14,0.14027746,,,,,,
Li3Mn2P5O16,0.01816542,,,,,,
Li3Mn2SbO6,0.07696935,,,,,,
Li3Mn2SnO6,0.03215446,,,,,,
Li3Mn2V3O12,0.01664851,,,,,,
Li3Mn2V5O12,0.03248381,,,,,,
Li3Mn2VO6,0.06448199,,,,,,
Li3Mn3(BO3)4,0.4392232,,,,,,
Li3Mn3(FeO5)2,0.02784727,,,,,,
Li3Mn3(OF)4,0.54649,,,,,,
Li3Mn3(PO4)4,0.032432337,,,,,,
Li3Mn3CoO8,0.056738748,,,,,,
Li3Mn3CrO8,0.14394529,,,,,,
Li3Mn3FeO8,0.07127535,,,,,,
Li3Mn3NiO8,0.07246945,,,,,,
Li3Mn3O3F5,0.64087933,,,,,,
Li3Mn3O5F3,0.04803866,,,,,,
Li3Mn3O8,0.05045516,,,,,,
Li3Mn3OF7,0.43512288,,,,,,
Li3Mn3P8O29,0.02341249,,,,,,
Li3Mn3SbO8,0.05402447,,,,,,
Li3Mn3SiO8,0.0539382,,,,,,
Li3Mn3TeO8,0.044116073,,,,,,
Li3Mn3WO8,0.02314152,,,,,,
Li3Mn4(BO3)4,0.474421845,,,,,,
Li3Mn4(FeO6)2,0.01687117,,,,,,
Li3Mn4(P2O7)4,0.0127653,,,,,,
Li3Mn4(PO4)6,0.0239793,,,,,,
Li3Mn4CoO8,0.05306472,,,,,,
Li3Mn4CrO8,0.13380195,,,,,,
Li3Mn4CuO8,0.0508846,,,,,,
Li3Mn4F15,0.02254589,,,,,,
Li3Mn4F19,0.1332467,,,,,,
Li3Mn4FeO8,0.05530386,,,,,,
Li3Mn4NiO8,0.05306472,,,,,,
Li3Mn4O8,0.042886109,,,,,,
Li3Mn4P3H12O19,0.15506485,,,,,,
Li3Mn4SbO8,0.04598638,,,,,,
Li3Mn4SnO8,0.045014138,,,,,,
Li3Mn4VO8,0.13380195,,,,,,
Li3Mn5(CoO6)2,0.03344531,,,,,,
Li3Mn5(CuO6)2,0.03348901,,,,,,
Li3Mn5(FeO6)2,0.029313,,,,,,
Li3Mn5(NiO6)2,0.0344517,,,,,,
Li3Mn5(PO4)6,0.03488484,,,,,,
Li3Mn5Cr2O12,0.04219839,,,,,,
Li3Mn5Cr3O16,0.01873598,,,,,,
Li3Mn5F15,0.02236706,,,,,,
Li3Mn5FeO12,0.01934712,,,,,,
Li3Mn5O10,0.02789054,,,,,,
Li3Mn5O2F9,0.27997404,,,,,,
Li3Mn5O8,0.04797978,,,,,,
Li3Mn5OF11,0.22538194,,,,,,
Li3Mn7O12,0.02905918,,,,,,
Li3Mn7O16,0.03976741,,,,,,
Li3Mn8(OF3)4,0.43098905,,,,,,
Li3Mn8O16,0.01439584,,,,,,
Li3MnAl2O6,0.02444357,,,,,,
Li3MnAlO4,0.03510414,,,,,,
Li3MnAs2,0.182211265,,,,,,
Li3MnAsCO7,0.4594478,,,,,,
Li3MnB4O9,0.5975131,,,,,,
Li3MnB6O13,0.5843312,,,,,,
Li3MnB8O15,0.10775365,,,,,,
Li3MnBAsO7,0.4386383,,,,,,
Li3MnBPO7,0.4458445,,,,,,
Li3MnCo3O8,0.146696836,,,,,,
Li3MnCoNiO6,0.91358167,,,,,,
Li3MnCoO5,0.069313807,,,,,,
Li3MnCr2O6,0.03755526,,,,,,
Li3MnCr3O8,0.090279815,,,,,,
Li3MnCr4O8,0.04982027,,,,,,
Li3MnCu3O8,0.14595687,,,,,,
Li3MnF5,0.09957272,,,,,,
Li3MnF6,0.234985731,,,,,,
Li3MnF7,0.06297656,,,,,,
Li3MnFe2(BO3)3,0.599943564,,,,,,
Li3MnFe3O8,0.17699217,,,,,,
Li3MnFeCo(PO4)3,0.514139176,,,,,,
Li3MnN2,0.07043043,,,,,,
Li3MnNb4O12,0.1249253,,,,,,
Li3MnNi3O8,0.155172045,,,,,,
Li3MnO2F,0.5404328,,,,,,
Li3MnO3,0.031478257,,,,,,
Li3MnO4,0.07478964,,,,,,
Li3MnOF3,0.9163914,,,,,,
Li3MnOF4,0.6871302,,,,,,
Li3MnP2,0.13849803,,,,,,
Li3MnP2(O3F2)2,0.23276329,,,,,,
Li3MnP2H2O9,0.5387737,,,,,,
Li3MnP2HO8,0.464962275,,,,,,
Li3MnP2O9,0.04168073,,,,,,
Li3MnPCO7,0.364116553,,,,,,
Li3MnPO5,0.01707366,,,,,,
Li3MnSi2O7,0.051506423,,,,,,
Li3MnSiBO7,0.48943624,,,,,,
Li3MnSiCO7,0.4784928,,,,,,
Li3MnSiO5,0.01813626,,,,,,
Li3MnV(P2O7)2,0.02147711,,,,,,
Li3MnV(PO4)3,0.030944542,,,,,,
Li3MnV2O6,0.0377694,,,,,,
Li3MnV3O8,0.08240408,,,,,,
Li3MnV4O12,0.065625013,,,,,,
Li3MnV4O8,0.05033166,,,,,,
Li3MnVP2(HO5)2,0.22321942,,,,,,
Li3MnVP2(O4F)2,0.02513413,,,,,,
Li3Mo,0.6582707,,,,,,
Li3Mo(PO3)8,0.13567469,,,,,,
Li3Mo(PO4)2,0.08195606,,,,,,
Li3Mo15Se19,0.23954646,,,,,,
Li3Mo2(PO4)3,0.017253348,,,,,,
Li3Mo2P3O14,0.01332899,,,,,,
Li3Mo2P5O18,0.01545325,,,,,,
Li3Mo3(PO4)4,0.010803977,,,,,,
Li3Mo3P3O17,0.00867724,,,,,,
Li3Mo4P5O24,0.01351056,,,,,,
Li3Mo4P9O32,0.11068877,,,,,,
Li3MoN2,0.07046153,,,,,,
Li3MoP2O9,0.03903734,,,,,,
Li3N,0.88815632,,,,,,
Li3N2,0.02219095,,,,,,
Li3Nb,0.685733547,,,,,,
Li3Nb(CoO2)4,0.05429178,,,,,,
Li3Nb(CuO2)4,0.05413834,,,,,,
Li3Nb(FeO2)4,0.04628184,,,,,,
Li3Nb(NiO2)4,0.05607616,,,,,,
Li3Nb2CrO6,0.06497632,,,,,,
Li3Nb2Fe3O10,0.01495909,,,,,,
Li3Nb2VO6,0.06453184,,,,,,
Li3Nb3P8O29,0.02703324,,,,,,
Li3Nb3TeO12,0.09688772,,,,,,
Li3Nb4CuO12,0.2172288,,,,,,
Li3Nb4FeO12,0.4393627,,,,,,
Li3Nb4NiO12,0.34968734,,,,,,
Li3Nb4O12,0.03829804,,,,,,
Li3Nb4SnO12,0.11967059,,,,,,
Li3Nb4VO12,0.21893783,,,,,,
Li3Nb4ZnO12,0.03180061,,,,,,
Li3Nb6O11,0.01603686,,,,,,
Li3Nb7O19,0.01479489,,,,,,
Li3NbF6,0.5226951,,,,,,
Li3NbFe3O8,0.06866874,,,,,,
Li3NbHO2F7,0.26830974,,,,,,
Li3NbN2,0.04725277,,,,,,
Li3NbNi3O8,0.05907134,,,,,,
Li3NbO4,0.235334995,,,,,,
Li3NbOF6,0.76995337,,,,,,
Li3NbP3O11,0.01938327,,,,,,
Li3NbS4,0.090808272,,,,,,
Li3NbV2O6,0.03468437,,,,,,
Li3NbV3O8,0.047999905,,,,,,
Li3NbV4O8,0.04974451,,,,,,
Li3Nd,0.69190186,,,,,,
Li3Nd2(BO3)3,0.47167355,,,,,,
Li3Nd2(N3O10)3,0.36125344,,,,,,
Li3Nd2H6(N3O10)3,0.37838435,,,,,,
Li3Nd3(TeO6)2,0.02046959,,,,,,
Li3Nd3(WO6)2,0.01605391,,,,,,
Li3NdAs2,0.332244,,,,,,
Li3NdSb2,0.3321392,,,,,,
Li3Ni,0.687164815,,,,,,
Li3Ni(BO2)5,0.73220456,,,,,,
Li3Ni(BO3)2,0.865242867,,,,,,
Li3Ni(OF)2,0.663136015,,,,,,
Li3Ni(PO4)2,0.07389901,,,,,,
Li3Ni(SbO3)4,0.1138484,,,,,,
Li3Ni2(CO3)4,0.38386334,,,,,,
Li3Ni2(GeO4)3,0.12359587,,,,,,
Li3Ni2(PO3)7,0.02762097,,,,,,
Li3Ni2(PO4)3,0.019366525,,,,,,
Li3Ni2O2F3,0.61693263,,,,,,
Li3Ni2OF5,0.6624857,,,,,,
Li3Ni2P2(O4F)2,0.01759261,,,,,,
Li3Ni2P5O16,0.01866435,,,,,,
Li3Ni2SbO6,0.10629474,,,,,,
Li3Ni2SnO6,0.038679007,,,,,,
Li3Ni3(PO4)4,0.01748269,,,,,,
Li3Ni3O3F5,0.66368145,,,,,,
Li3Ni3OF7,0.46267104,,,,,,
Li3Ni3SbO8,0.15734741,,,,,,
Li3Ni3TeO8,0.0586585,,,,,,
Li3Ni4O4F3,0.9100397,,,,,,
Li3Ni4SbO8,0.07001422,,,,,,
Li3Ni4SnO8,0.055305,,,,,,
Li3Ni5O8,0.053855465,,,,,,
Li3Ni5OF11,0.397087875,,,,,,
Li3Ni7O12,0.03359359,,,,,,
Li3Ni8(OF3)4,0.7357631,,,,,,
Li3NiAsCO7,0.36104137,,,,,,
Li3NiF6,0.39190584,,,,,,
Li3NiN2,0.059954645,,,,,,
Li3NiO2F,0.5527207,,,,,,
Li3NiO3,0.0381752,,,,,,
Li3NiO6,0.487736,,,,,,
Li3NiOF3,0.75738537,,,,,,
Li3NiPCO7,0.442115638,,,,,,
Li3OsN2,0.0471099,,,,,,
Li3P,0.8892868,,,,,,
Li3P11(H3N)17,0.01053451,,,,,,
Li3P2WO8,0.07575285,,,,,,
Li3P2WO9,0.04947089,,,,,,
Li3P3(WO6)2,0.020697555,,,,,,
Li3P3WO11,0.02185481,,,,,,
Li3P7,0.14376985,,,,,,
Li3P7W5O29,0.0142772,,,,,,
Li3Pb,0.6821661,,,,,,
Li3Pd,0.70063012,,,,,,
Li3PdF6,0.5311476,,,,,,
Li3Pm,0.66322178,,,,,,
Li3PO4,0.01460382,,,,,,
Li3Pr,0.69190186,,,,,,
Li3Pr2(BO3)3,0.46737105,,,,,,
Li3Pr3(TeO6)2,0.01991102,,,,,,
Li3PrBi2,0.6437548,,,,,,
Li3PrSb2,0.3321392,,,,,,
Li3PS4,0.90383228,,,,,,
Li3Pt,0.704159575,,,,,,
Li3PWCO7,0.34321675,,,,,,
Li3Re,0.65810126,,,,,,
Li3ReN2,0.04120285,,,,,,
Li3Rh,0.67555931,,,,,,
Li3Rh(N3O8)2,0.36289376,,,,,,
Li3RhF6,0.5331786,,,,,,
Li3RhN2,0.03442877,,,,,,
Li3RuF6,0.5331786,,,,,,
Li3RuN2,0.04526327,,,,,,
Li3RuO4,0.03681338,,,,,,
Li3Sb,0.91373125,,,,,,
Li3Sb(PO4)2,0.019885103,,,,,,
Li3Sb11S18,0.264334,,,,,,
Li3Sb17S27,0.26963663,,,,,,
Li3Sb2(PO4)3,0.017315779,,,,,,
Li3Sb2P5O18,0.00940305,,,,,,
Li3Sb3(PO4)4,0.026227334,,,,,,
Li3Sb3P8O29,0.01182583,,,,,,
Li3Sb5(PO4)6,0.0151607,,,,,,
Li3SbCl6,0.71121234,,,,,,
Li3SbF6,0.44618827,,,,,,
Li3SbN2,0.082142545,,,,,,
Li3SbO3,0.09931763,,,,,,
Li3SbO4,0.13315506,,,,,,
Li3SbS3,0.272590366,,,,,,
Li3SbS4,0.312134848,,,,,,
Li3Sc,0.6361866,,,,,,
Li3Sc(BO3)2,0.8892767,,,,,,
Li3Sc2(PO4)3,0.01252258,,,,,,
Li3ScCl6,0.350320165,,,,,,
Li3ScF6,0.448182655,,,,,,
Li3ScN2,0.04177403,,,,,,
Li3Si2(NiO4)2,0.022760867,,,,,,
Li3Si2Bi3O10,0.01510957,,,,,,
Li3Si2BiO7,0.04063037,,,,,,
Li3Si3Ag2,0.27189055,,,,,,
Li3Si6NiO15,0.01811436,,,,,,
Li3SiBiBO7,0.44453782,,,,,,
Li3SiBiCO7,0.44314417,,,,,,
Li3SiBiO5,0.01534231,,,,,,
Li3SiNi3O8,0.05631677,,,,,,
Li3SiNiO5,0.03409414,,,,,,
Li3SiSnBO7,0.46286756,,,,,,
Li3Sm,0.66297278,,,,,,
Li3Sm2(BO3)3,0.5675732,,,,,,
Li3Sm3(TeO6)2,0.04061202,,,,,,
Li3SmBi2,0.64575845,,,,,,
Li3SmSb2,0.3321392,,,,,,
Li3Sn,0.6904111,,,,,,
Li3Sn(BO2)5,0.564139,,,,,,
Li3Sn(BO3)2,0.8074137,,,,,,
Li3Sn(PO3)6,0.02797569,,,,,,
Li3Sn(PO4)2,0.04132069,,,,,,
Li3Sn11Pd4,0.4853963,,,,,,
Li3Sn2(PO3)7,0.02872401,,,,,,
Li3Sn2(PO4)3,0.017457419,,,,,,
Li3Sn2P5O16,0.01465576,,,,,,
Li3Sn3(PO4)4,0.01103239,,,,,,
Li3Sn3Pt2,0.72063035,,,,,,
Li3Ta12O31,0.01888796,,,,,,
Li3Ta5Cu2O15,0.05653214,,,,,,
Li3Ta7O19,0.01517138,,,,,,
Li3TaF6,0.5338066,,,,,,
Li3TaN2,0.04621287,,,,,,
Li3TaO4,0.04896951,,,,,,
Li3Tb,0.6345417,,,,,,
Li3Tb(NO3)6,0.5905905,,,,,,
Li3Tb3(TeO6)2,0.01732722,,,,,,
Li3Tc,0.70291822,,,,,,
Li3Te,0.87665427,,,,,,
Li3TeHO4,0.38076,,,,,,
Li3Ti(BO3)2,0.813129167,,,,,,
Li3Ti(CoO2)4,0.14586411,,,,,,
Li3Ti(CoO3)2,0.1749127,,,,,,
Li3Ti(CuO2)4,0.1403902,,,,,,
Li3Ti(FeO2)4,0.13590352,,,,,,
Li3Ti(FeO3)2,0.1755051,,,,,,
Li3Ti(NiO2)4,0.11409863,,,,,,
Li3Ti(NiO3)2,0.062009165,,,,,,
Li3Ti(PO4)2,0.091682853,,,,,,
Li3Ti(Si2O5)3,0.044568,,,,,,
Li3Ti2(CoO4)2,0.05193629,,,,,,
Li3Ti2(FeO4)2,0.08215829,,,,,,
Li3Ti2(GeO4)3,0.18158342,,,,,,
Li3Ti2(NiO4)2,0.05605113,,,,,,
Li3Ti2(PO4)3,0.015479601,,,,,,
Li3Ti2Co3O10,0.02811699,,,,,,
Li3Ti2CoO6,0.03755526,,,,,,
Li3Ti2CrO6,0.03541304,,,,,,
Li3Ti2Cu3O10,0.02798957,,,,,,
Li3Ti2CuO6,0.42976665,,,,,,
Li3Ti2Fe3O10,0.02690749,,,,,,
Li3Ti2FeO6,0.09333161,,,,,,
Li3Ti2Mn3O10,0.02684532,,,,,,
Li3Ti2Mn5O12,0.0346555,,,,,,
Li3Ti2MnO6,0.03338983,,,,,,
Li3Ti2NbO6,0.1019699,,,,,,
Li3Ti2NiO6,0.09999456,,,,,,
Li3Ti2V2O8,0.05106905,,,,,,
Li3Ti2V3O10,0.0270003,,,,,,
Li3Ti2V3O12,0.02175483,,,,,,
Li3Ti2V5O12,0.03714833,,,,,,
Li3Ti2VO6,0.09999456,,,,,,
Li3Ti3(PO4)4,0.019075625,,,,,,
Li3Ti3CrO8,0.11679764,,,,,,
Li3Ti3Fe(PO4)6,0.015970555,,,,,,
Li3Ti3VO8,0.06779856,,,,,,
Li3Ti4MnO12,0.02678825,,,,,,
Li3Ti4O8,0.057157195,,,,,,
Li3Ti4VO8,0.20593712,,,,,,
Li3Ti6Co3O16,0.02454446,,,,,,
Li3Ti6O13,0.05722531,,,,,,
Li3Ti6Zn3O16,0.02260062,,,,,,
Li3Ti7O14,0.01594639,,,,,,
Li3Ti8O16,0.013915815,,,,,,
Li3TiCo3O8,0.13942323,,,,,,
Li3TiCr2O6,0.092037303,,,,,,
Li3TiCr3O8,0.15360878,,,,,,
Li3TiF6,0.28475107,,,,,,
Li3TiFe3O8,0.100346807,,,,,,
Li3TiMn2O6,0.06270549,,,,,,
Li3TiMn3O8,0.11261636,,,,,,
Li3TiMn4O8,0.116923982,,,,,,
Li3TiN2,0.060277015,,,,,,
Li3TiNi3O8,0.135802305,,,,,,
Li3TiPCO7,0.4353307,,,,,,
Li3TiS3,0.09250949,,,,,,
Li3TiSiO5,0.01859996,,,,,,
Li3TiV2O6,0.05920544,,,,,,
Li3TiV3O8,0.122964003,,,,,,
Li3TiV4O8,0.14055756,,,,,,
Li3Tl,0.6821661,,,,,,
Li3Tl2Cd,0.65066326,,,,,,
Li3TlF6,0.52166927,,,,,,
Li3TlPCO7,0.42267317,,,,,,
Li3Tm,0.6340437,,,,,,
Li3Tm(NO3)6,0.3442398,,,,,,
Li3Tm3(TeO6)2,0.01725972,,,,,,
Li3V(BO2)5,0.7197667,,,,,,
Li3V(BO3)2,0.860375933,,,,,,
Li3V(CO3)3,0.66263247,,,,,,
Li3V(CoO2)4,0.15070125,,,,,,
Li3V(FeO2)4,0.1431664,,,,,,
Li3V(FeO3)2,0.12211057,,,,,,
Li3V(H4O3)4,0.046480475,,,,,,
Li3V(OF)2,0.65914339,,,,,,
Li3V(PO4)2,0.072613528,,,,,,
Li3V(Si2O5)3,0.067968823,,,,,,
Li3V(SiO3)3,0.05728881,,,,,,
Li3V(SO4)3,0.03381953,,,,,,
Li3V(TeO3)4,0.03246757,,,,,,
Li3V12O29,0.239537,,,,,,
Li3V2(CO3)4,0.396933615,,,,,,
Li3V2(CO5)2,0.46148986,,,,,,
Li3V2(FeO4)2,0.05347065,,,,,,
Li3V2(GeO4)3,0.08975598,,,,,,
Li3V2(GeO5)2,0.01620075,,,,,,
Li3V2(NiO4)2,0.05905751,,,,,,
Li3V2(O2F)2,0.027759921,,,,,,
Li3V2(OF)3,0.565254175,,,,,,
Li3V2(OF)4,0.08073972,,,,,,
Li3V2(PO4)3,0.019897255,,,,,,
Li3V2(SiO5)2,0.01224027,,,,,,
Li3V24O58,0.11052795,,,,,,
Li3V2CoO6,0.09333161,,,,,,
Li3V2Cr2O8,0.05069123,,,,,,
Li3V2CrO6,0.04788166,,,,,,
Li3V2F12,0.10725744,,,,,,
Li3V2F8,0.03700203,,,,,,
Li3V2F9,0.036025515,,,,,,
Li3V2Fe3O10,0.02754523,,,,,,
Li3V2FeO6,0.05031266,,,,,,
Li3V2H4(OF5)2,0.4382115,,,,,,
Li3V2NiO6,0.09944884,,,,,,
Li3V2O6,0.04120236,,,,,,
Li3V2OF7,0.43590283,,,,,,
Li3V2P2O8F3,0.01300691,,,,,,
Li3V2P4(HO8)2,0.187341908,,,,,,
Li3V2P5O16,0.01750537,,,,,,
Li3V2P5O18,0.0158118,,,,,,
Li3V2S2(O4F3)2,0.01646408,,,,,,
Li3V3(BO5)2,0.551480478,,,,,,
Li3V3(CoO6)2,0.01642376,,,,,,
Li3V3(FeO5)2,0.02737436,,,,,,
Li3V3(FeO6)2,0.01885113,,,,,,
Li3V3(PO4)4,0.021750791,,,,,,
Li3V3CoO8,0.078502273,,,,,,
Li3V3Cr2O10,0.02701335,,,,,,
Li3V3CrO8,0.075486755,,,,,,
Li3V3FeO8,0.089800705,,,,,,
Li3V3O3F5,0.6351938,,,,,,
Li3V3O5F3,0.024913845,,,,,,
Li3V3O8,0.03077807,,,,,,
Li3V3P8O29,0.021124571,,,,,,
Li3V3SbO8,0.06286378,,,,,,
Li3V4(OF3)3,0.472085773,,,,,,
Li3V4(PO4)6,0.014788898,,,,,,
Li3V4CrO8,0.05806356,,,,,,
Li3V4CuO12,0.12045713,,,,,,
Li3V4F19,0.13052455,,,,,,
Li3V4FeO12,0.033273865,,,,,,
Li3V4FeO8,0.05033166,,,,,,
Li3V4NiO12,0.085428665,,,,,,
Li3V4O11F,0.043389337,,,,,,
Li3V4O5F7,0.7408497,,,,,,
Li3V4O7F5,0.011647965,,,,,,
Li3V4O8,0.050474363,,,,,,
Li3V4P2O8F9,0.02042492,,,,,,
Li3V4P9O32,0.09953368,,,,,,
Li3V4SnO12,0.01640563,,,,,,
Li3V5(H8O11)2,0.02856466,,,,,,
Li3V5(PO4)6,0.04190615,,,,,,
Li3V5Cr2O12,0.03293717,,,,,,
Li3V5O10,0.04516518,,,,,,
Li3V5O12,0.022540292,,,,,,
Li3V5O14,0.0179553,,,,,,
Li3V5O8,0.05093509,,,,,,
Li3V6Fe4(CuO12)2,0.5437903,,,,,,
Li3V6N11,0.01967164,,,,,,
Li3V6O13,0.053498385,,,,,,
Li3V6O16,0.11422326,,,,,,
Li3V7O12,0.03264113,,,,,,
Li3V8O11,0.03194638,,,,,,
Li3V8O16,0.01869836,,,,,,
Li3V8ZnO16,0.01810749,,,,,,
Li3VAs2O9,0.05264665,,,,,,
Li3VB4O9,0.5975131,,,,,,
Li3VBO5,0.6501485,,,,,,
Li3VBPO7,0.4387757,,,,,,
Li3VCr(P2O7)2,0.01931963,,,,,,
Li3VCr2O6,0.07959797,,,,,,
Li3VCr3O8,0.184252423,,,,,,
Li3VCr4O8,0.13383505,,,,,,
Li3VCrP2(HO5)2,0.31546515,,,,,,
Li3VCrP2(O4F)2,0.02524842,,,,,,
Li3VF5,0.031209028,,,,,,
Li3VF6,0.210403659,,,,,,
Li3VF7,0.03687587,,,,,,
Li3VF8,0.367547425,,,,,,
Li3VFe(P2O7)2,0.01780935,,,,,,
Li3VFe3O8,0.181368225,,,,,,
Li3VFeP2(HO5)2,0.30924684,,,,,,
Li3VFeP2(O4F)2,0.02873439,,,,,,
Li3VN2,0.05830393,,,,,,
Li3VO3F,0.027692013,,,,,,
Li3VO3F2,0.023175103,,,,,,
Li3VO4,0.01793044,,,,,,
Li3VOF4,0.62834394,,,,,,
Li3VOF5,0.6336608,,,,,,
Li3VOF6,0.6057311,,,,,,
Li3VP2H2O9,0.42220896,,,,,,
Li3VP2HO8,0.542731,,,,,,
Li3VP3O11,0.01834811,,,,,,
Li3VPCO7,0.445532661,,,,,,
Li3VS3,0.12448625,,,,,,
Li3VS4,0.064521244,,,,,,
Li3VSi2O7,0.05248834,,,,,,
Li3VSi4(HO6)2,0.220613705,,,,,,
Li3VSiBO7,0.47995988,,,,,,
Li3VSiCO7,0.47567233,,,,,,
Li3VSiO5,0.02453524,,,,,,
Li3W,0.68393328,,,,,,
Li3W2N5,0.05415016,,,,,,
Li3WN2,0.044512475,,,,,,
Li3Y,0.6358467,,,,,,
Li3Y(NiO3)2,0.038301223,,,,,,
Li3Y(NO3)6,0.5905905,,,,,,
Li3Y14Ti14(S2O5)7,0.01755966,,,,,,
Li3Y2(BO3)3,0.6104554,,,,,,
Li3Y3(TeO6)2,0.03442832,,,,,,
Li3Y3ZrO8,0.02583354,,,,,,
Li3Y4Ti4(S2O5)2,0.08897768,,,,,,
Li3Yb,0.66322178,,,,,,
Li3Yb(NO3)6,0.5905905,,,,,,
Li3Yb2(BO3)3,0.58349484,,,,,,
Li3Yb3(TeO6)2,0.01685349,,,,,,
Li3YbCl6,0.0782785,,,,,,
Li3YBi2,0.6437548,,,,,,
Li3YbPCO7,0.4368342,,,,,,
Li3YBr6,0.49441424,,,,,,
Li3YF6,0.52166927,,,,,,
Li3YN2,0.33220765,,,,,,
Li3YSb2,0.3321392,,,,,,
Li3Zn,0.6840687,,,,,,
Li3Zn(Fe5O8)4,0.02937722,,,,,,
Li3Zn2Fe19O32,0.01691644,,,,,,
Li3Zn2SbO6,0.03938042,,,,,,
Li3Zn3(Ge3O8)2,0.02879283,,,,,,
Li3ZnFe2(PO4)3,0.014623235,,,,,,
Li3ZnPCO7,0.37170268,,,,,,
Li3Zr,0.70354855,,,,,,
Li3Zr4(PO4)6,0.0287018,,,,,,
Li3Zr4F19,0.13857199,,,,,,
Li3ZrN2,0.03095209,,,,,,
Li3ZrNb(TeO6)2,0.03277298,,,,,,
Li3ZrO3,0.01524462,,,,,,
Li4(AlCu2)3,0.6566298,,,,,,
Li4(CdSb)5,0.14770055,,,,,,
Li4(CoO2)7,0.03912593,,,,,,
Li4(CoO2)9,0.03451055,,,,,,
Li4(CuO2)3,0.026794127,,,,,,
Li4(FeO2)5,0.05164616,,,,,,
Li4(FeO2)9,0.03225466,,,,,,
Li4(MoO4)3,0.1742144,,,,,,
Li4(NiO2)11,0.03490539,,,,,,
Li4(NiO2)5,0.053810477,,,,,,
Li4(NiO2)7,0.03266581,,,,,,
Li47(CoO4)8,0.0422019,,,,,,
Li47(NiO4)8,0.04642918,,,,,,
Li47Cu7N18,0.9456545,,,,,,
Li47Mn5As19,0.96917117,,,,,,
Li48P16S61,0.9474244,,,,,,
Li49Cu8N19,0.9303233,,,,,,
Li4Al3Cr3(SbO8)2,0.02575015,,,,,,
Li4Al3Ge3BrO12,0.07298193,,,,,,
Li4Al3Ge3ClO12,0.10874168,,,,,,
Li4Al3Ge3IO12,0.07240941,,,,,,
